data,time1,time2,r1c,r1f,r2c,r2f,rk1,rk2,result
28/08/2002,"Santos","Paraná",0.6,0.0666667,0.2,0,415,309,V
29/08/2002,"AtléticoMG","Vitória",0.266667,0.466667,0.466667,0,267,141,V
29/08/2002,"Grêmio","Portuguesa",0.266667,0.133333,0.466667,0.266667,265,27,E
29/08/2002,"SãoPaulo","Goiás",0.4,0.466667,0.266667,0.0666667,431,344,V
31/08/2002,"BotafogoRJ","Gama",0.333333,0.266667,0.4,0.2,25,25,V
31/08/2002,"Corinthians","AtléticoPR",0.266667,0.4,0.6,0.266667,358,345,D
31/08/2002,"Coritiba","Fluminense",0.6,0.2,0.466667,0.0666667,220,340,V
31/08/2002,"Internacional","Santos",0.466667,0.133333,0.6,0.0666667,371,415,V
01/09/2002,"AtléticoMG","Portuguesa",0.333333,0.466667,0.466667,0.333333,267,27,E
01/09/2002,"Flamengo","Cruzeiro",0.2,0.2,0.333333,0.133333,321,375,E
01/09/2002,"Goiás","Guarani",0.266667,0.0666667,0.266667,0.466667,344,143,D
01/09/2002,"Juventude","Vasco",0.8,0.266667,0.2,0.2,308,309,V
01/09/2002,"Paraná","Palmeiras",0.4,0,0.266667,0.0666667,309,278,V
01/09/2002,"PontePreta","SãoCaetano",0.466667,0,0.4,0.2,245,287,D
01/09/2002,"SãoPaulo","Grêmio",0.6,0.466667,0.266667,0.133333,431,265,V
01/09/2002,"Vitória","Paysandu",0.666667,0,0,0.2,141,180,V
04/09/2002,"AtléticoPR","BotafogoRJ",0.8,0.266667,0.333333,0.266667,345,25,V
04/09/2002,"Bahia","Paraná",0.4,0.0666667,0.4,0,76,309,V
04/09/2002,"Cruzeiro","SãoPaulo",0.533333,0.133333,0.6,0.466667,375,431,V
04/09/2002,"Flamengo","Fluminense",0.4,0.2,0.466667,0.0666667,321,340,V
04/09/2002,"Gama","PontePreta",0.466667,0.2,0.466667,0.0666667,25,245,E
04/09/2002,"Palmeiras","Coritiba",0.333333,0.0666667,0.6,0.266667,278,220,E
04/09/2002,"Paysandu","Corinthians",0,0.2,0.266667,0.6,180,358,D
04/09/2002,"SãoCaetano","Guarani",0.6,0.2,0.266667,0.466667,287,143,V
04/09/2002,"Vasco","AtléticoMG",0.2,0.2,0.333333,0.666667,309,267,D
05/09/2002,"Portuguesa","Internacional",0.466667,0.333333,0.466667,0.333333,27,371,D
05/09/2002,"Santos","Vitória",0.8,0.0666667,0.666667,0,415,141,V
07/09/2002,"AtléticoMG","PontePreta",0.533333,0.666667,0.466667,0.0666667,267,245,V
07/09/2002,"Goiás","BotafogoRJ",0.333333,0.0666667,0.333333,0.333333,344,25,E
07/09/2002,"Palmeiras","Gama",0.4,0.0666667,0.466667,0.266667,278,25,E
07/09/2002,"SãoCaetano","SãoPaulo",0.8,0.2,0.6,0.466667,287,431,V
07/09/2002,"Vasco","Coritiba",0.4,0.2,0.6,0.266667,309,220,V
08/09/2002,"Fluminense","Figueirense",0.666667,0.0666667,0.0666667,0.266667,340,325,V
08/09/2002,"Grêmio","Corinthians",0.466667,0.133333,0.266667,0.6,265,358,V
08/09/2002,"Guarani","Paysandu",0.466667,0.466667,0,0.2,143,180,V
08/09/2002,"Juventude","Bahia",1,0.266667,0.4,0.0666667,308,76,V
08/09/2002,"Paraná","Flamengo",0.6,0,0.4,0.2,309,321,V
08/09/2002,"Santos","AtléticoPR",0.866667,0.0666667,0.8,0.333333,415,345,E
08/09/2002,"Vitória","Internacional",0.733333,0,0.466667,0.4,141,371,E
11/09/2002,"Bahia","Grêmio",0.466667,0.0666667,0.466667,0.2,76,265,E
11/09/2002,"Coritiba","Santos",0.8,0.266667,0.866667,0.0666667,220,415,V
11/09/2002,"Figueirense","Vitória",0.0666667,0.266667,0.733333,0.2,325,141,D
11/09/2002,"Flamengo","AtléticoPR",0.533333,0.2,0.8,0.333333,321,345,V
11/09/2002,"Internacional","Palmeiras",0.666667,0.4,0.4,0.0666667,371,278,V
11/09/2002,"Paysandu","Vasco",0.2,0.2,0.4,0.2,180,309,V
11/09/2002,"PontePreta","Paraná",0.666667,0.0666667,0.6,0,245,309,V
11/09/2002,"Portuguesa","SãoCaetano",0.666667,0.333333,0.8,0.2,27,287,V
12/09/2002,"BotafogoRJ","Juventude",0.333333,0.333333,1,0.466667,25,308,D
12/09/2002,"Corinthians","Goiás",0.466667,0.6,0.333333,0.0666667,358,344,V
12/09/2002,"Cruzeiro","Guarani",0.533333,0.133333,0.466667,0.666667,375,143,D
12/09/2002,"Gama","Fluminense",0.466667,0.266667,0.666667,0.266667,25,340,D
14/09/2002,"Internacional","Figueirense",0.666667,0.4,0.0666667,0.466667,371,325,D
14/09/2002,"Palmeiras","Bahia",0.333333,0.0666667,0.466667,0.266667,278,76,D
14/09/2002,"Paraná","AtléticoPR",0.666667,0,0.8,0.4,309,345,E
14/09/2002,"Santos","Grêmio",0.866667,0.0666667,0.466667,0.133333,415,265,V
15/09/2002,"BotafogoRJ","Vasco",0.4,0.333333,0.4,0.266667,25,309,E
15/09/2002,"Coritiba","Goiás",0.8,0.266667,0.333333,0.0666667,220,344,V
15/09/2002,"Cruzeiro","Paysandu",0.666667,0.133333,0.2,0.2,375,180,V
15/09/2002,"Guarani","Corinthians",0.533333,0.666667,0.466667,0.466667,143,358,E
15/09/2002,"Juventude","AtléticoMG",1,0.466667,0.533333,0.666667,308,267,V
15/09/2002,"SãoCaetano","Gama",1,0.2,0.466667,0.266667,287,25,V
15/09/2002,"SãoPaulo","Fluminense",0.8,0.466667,0.666667,0.2,431,340,V
15/09/2002,"Vitória","Portuguesa",0.733333,0.2,0.666667,0.333333,141,27,V
18/09/2002,"AtléticoPR","Gama",0.8,0.4,0.466667,0.266667,345,25,D
18/09/2002,"Bahia","SãoPaulo",0.466667,0.266667,0.8,0.266667,76,431,V
18/09/2002,"Figueirense","Cruzeiro",0.266667,0.466667,0.666667,0.133333,325,375,V
18/09/2002,"Goiás","SãoCaetano",0.333333,0.0666667,1,0.2,344,287,V
18/09/2002,"Paysandu","Coritiba",0.266667,0.2,0.8,0.333333,180,220,E
18/09/2002,"PontePreta","Palmeiras",0.666667,0.0666667,0.333333,0.0666667,245,278,V
18/09/2002,"Portuguesa","BotafogoRJ",0.666667,0.333333,0.4,0.333333,27,25,V
18/09/2002,"Vasco","Santos",0.4,0.266667,0.866667,0.266667,309,415,D
19/09/2002,"AtléticoMG","Paraná",0.733333,0.666667,0.666667,0,267,309,V
19/09/2002,"Corinthians","Vitória",0.666667,0.466667,0.733333,0.2,358,141,V
19/09/2002,"Grêmio","Juventude",0.666667,0.133333,1,0.466667,265,308,V
21/09/2002,"BotafogoRJ","Coritiba",0.333333,0.333333,0.8,0.533333,25,220,D
21/09/2002,"Figueirense","Palmeiras",0.466667,0.466667,0.333333,0,325,278,V
21/09/2002,"Portuguesa","Cruzeiro",0.6,0.333333,0.666667,0.333333,27,375,D
21/09/2002,"Santos","Goiás",0.733333,0.266667,0.333333,0.133333,415,344,E
22/09/2002,"AtléticoMG","Flamengo",0.666667,0.666667,0.533333,0.4,267,321,D
22/09/2002,"AtléticoPR","SãoPaulo",0.666667,0.4,0.8,0.133333,345,431,E
22/09/2002,"Corinthians","Paraná",0.666667,0.466667,0.666667,0,358,309,V
22/09/2002,"Grêmio","Vitória",0.666667,0.133333,0.733333,0.2,265,141,V
22/09/2002,"Guarani","Juventude",0.4,0.666667,1,0.466667,143,308,E
22/09/2002,"Paysandu","PontePreta",0.466667,0.2,0.666667,0.0666667,180,245,V
22/09/2002,"SãoCaetano","Bahia",1,0.2,0.466667,0.266667,287,76,V
22/09/2002,"Vasco","Internacional",0.266667,0.266667,0.666667,0.466667,309,371,E
25/09/2002,"Cruzeiro","Vasco",0.8,0.333333,0.266667,0.266667,375,309,V
25/09/2002,"Fluminense","AtléticoPR",0.666667,0.2,0.666667,0.533333,340,345,D
25/09/2002,"Internacional","Bahia",0.666667,0.466667,0.466667,0.2,371,76,V
25/09/2002,"Juventude","Corinthians",0.8,0.466667,0.666667,0.666667,308,358,D
25/09/2002,"Paraná","Guarani",0.466667,0,0.4,0.8,309,143,D
25/09/2002,"PontePreta","Figueirense",0.666667,0.0666667,0.466667,0.4,245,325,V
25/09/2002,"SãoPaulo","AtléticoMG",0.6,0.133333,0.666667,0.8,431,267,D
25/09/2002,"Vitória","SãoCaetano",0.733333,0.2,1,0.266667,141,287,E
26/09/2002,"Coritiba","Portuguesa",0.8,0.533333,0.6,0.333333,220,27,V
26/09/2002,"Flamengo","Grêmio",0.466667,0.4,0.666667,0.333333,321,265,D
26/09/2002,"Gama","Santos",0.533333,0.266667,0.733333,0.333333,25,415,E
26/09/2002,"Palmeiras","Paysandu",0.333333,0,0.466667,0.2,278,180,V
28/09/2002,"AtléticoPR","SãoCaetano",0.466667,0.533333,1,0.466667,345,287,D
28/09/2002,"Bahia","BotafogoRJ",0.466667,0.2,0.333333,0.466667,76,25,D
28/09/2002,"Cruzeiro","Juventude",0.8,0.333333,0.8,0.266667,375,308,V
28/09/2002,"Fluminense","Guarani",0.666667,0.2,0.4,0.6,340,143,V
28/09/2002,"Internacional","Paraná",0.6,0.466667,0.466667,0.2,371,309,D
29/09/2002,"Figueirense","Gama",0.6,0.4,0.533333,0.266667,325,25,V
29/09/2002,"Goiás","Grêmio",0.466667,0.133333,0.666667,0.266667,344,265,V
29/09/2002,"Paysandu","AtléticoMG",0.666667,0.2,0.666667,0.6,180,267,V
29/09/2002,"PontePreta","Flamengo",0.8,0.0666667,0.466667,0.2,245,321,V
29/09/2002,"Santos","Palmeiras",0.6,0.333333,0.333333,0.0666667,415,278,E
29/09/2002,"SãoPaulo","Corinthians",0.666667,0.133333,0.666667,0.533333,431,358,E
29/09/2002,"Vasco","Portuguesa",0.466667,0.266667,0.6,0.133333,309,27,V
02/10/2002,"Flamengo","Bahia",0.533333,0.2,0.466667,0.266667,321,76,E
02/10/2002,"Gama","Internacional",0.4,0.266667,0.6,0.466667,25,371,E
02/10/2002,"Grêmio","Paysandu",0.866667,0.266667,0.666667,0,265,180,V
02/10/2002,"Juventude","Goiás",0.8,0.266667,0.466667,0.0666667,308,344,V
02/10/2002,"Palmeiras","SãoPaulo",0.4,0.0666667,0.666667,0.133333,278,431,E
02/10/2002,"BotafogoRJ","PontePreta",0.466667,0.466667,0.8,0.0666667,25,245,V
02/10/2002,"SãoCaetano","Coritiba",1,0.466667,0.8,0.333333,287,220,V
02/10/2002,"Vitória","Fluminense",0.733333,0.2,0.666667,0.2,141,340,V
03/10/2002,"AtléticoMG","Figueirense",0.466667,0.6,0.6,0.6,267,325,D
03/10/2002,"Corinthians","Santos",0.6,0.533333,0.6,0.466667,358,415,D
03/10/2002,"Paraná","Cruzeiro",0.533333,0.2,0.8,0.4,309,375,E
05/10/2002,"BotafogoRJ","SãoCaetano",0.333333,0.466667,1,0.333333,25,287,E
05/10/2002,"Flamengo","SãoPaulo",0.466667,0.2,0.666667,0.333333,321,431,D
05/10/2002,"Gama","Paysandu",0.4,0.266667,0.666667,0,25,180,V
05/10/2002,"Goiás","AtléticoPR",0.533333,0.0666667,0.466667,0.4,344,345,E
05/10/2002,"Guarani","Vasco",0.4,0.6,0.466667,0.266667,143,309,D
05/10/2002,"Palmeiras","Portuguesa",0.533333,0.0666667,0.6,0.0666667,278,27,V
08/10/2002,"Fluminense","Paraná",0.666667,0.2,0.533333,0.2,340,309,V
08/10/2002,"Guarani","Gama",0.533333,0.6,0.4,0.266667,143,25,V
08/10/2002,"SãoPaulo","Coritiba",0.666667,0.333333,0.8,0.266667,431,220,V
09/10/2002,"Grêmio","BotafogoRJ",0.866667,0.266667,0.333333,0.333333,265,25,E
09/10/2002,"AtléticoPR","PontePreta",0.266667,0.4,0.8,0.266667,345,245,D
09/10/2002,"Corinthians","Figueirense",0.666667,0.533333,0.6,0.466667,358,325,E
09/10/2002,"Flamengo","SãoCaetano",0.466667,0.2,1,0.333333,321,287,V
09/10/2002,"Goiás","Palmeiras",0.733333,0.0666667,0.533333,0.0666667,344,278,V
09/10/2002,"Juventude","Portuguesa",0.666667,0.266667,0.6,0.0666667,308,27,E
09/10/2002,"Paysandu","Bahia",0.866667,0,0.466667,0.266667,180,76,V
09/10/2002,"Santos","AtléticoMG",0.6,0.466667,0.466667,0.4,415,267,V
09/10/2002,"Vitória","Cruzeiro",0.733333,0.2,0.8,0.333333,141,375,V
12/10/2002,"Figueirense","SãoPaulo",0.6,0.466667,0.666667,0.533333,325,431,D
12/10/2002,"Palmeiras","Juventude",0.533333,0.0666667,0.666667,0.333333,278,308,E
12/10/2002,"Paraná","Vitória",0.533333,0.2,0.733333,0.2,309,141,V
12/10/2002,"SãoCaetano","Vasco",1,0.333333,0.466667,0.266667,287,309,V
13/10/2002,"Bahia","AtléticoMG",0.666667,0.266667,0.466667,0.2,76,267,V
13/10/2002,"BotafogoRJ","Paysandu",0.533333,0.333333,0.866667,0,25,180,V
13/10/2002,"Coritiba","Guarani",0.8,0.266667,0.533333,0.6,220,143,D
13/10/2002,"Cruzeiro","Santos",0.6,0.333333,0.6,0.666667,375,415,D
13/10/2002,"Gama","Corinthians",0.333333,0.266667,0.666667,0.533333,25,358,D
13/10/2002,"Internacional","Fluminense",0.466667,0.466667,0.666667,0.266667,371,340,E
13/10/2002,"PontePreta","Goiás",1,0.266667,0.733333,0.0666667,245,344,V
13/10/2002,"Portuguesa","AtléticoPR",0.466667,0.0666667,0.266667,0.4,27,345,E
16/10/2002,"Bahia","PontePreta",0.666667,0.266667,1,0.2,76,245,V
16/10/2002,"Coritiba","Grêmio",0.666667,0.266667,0.866667,0.333333,220,265,E
16/10/2002,"Figueirense","AtléticoPR",0.8,0.466667,0.266667,0.4,325,345,V
16/10/2002,"Gama","Juventude",0.533333,0.266667,0.666667,0.133333,25,308,V
16/10/2002,"Internacional","Goiás",0.266667,0.466667,0.733333,0.266667,371,344,D
16/10/2002,"Paysandu","Paraná",0.866667,0,0.533333,0.2,180,309,V
16/10/2002,"SãoPaulo","Santos",0.666667,0.533333,0.6,0.666667,431,415,V
16/10/2002,"Vasco","Flamengo",0.666667,0.266667,0.466667,0.2,309,321,V
17/10/2002,"AtléticoMG","SãoCaetano",0.6,0.2,1,0.333333,267,287,V
17/10/2002,"BotafogoRJ","Vitória",0.466667,0.333333,0.733333,0.4,25,141,D
17/10/2002,"Palmeiras","Guarani",0.733333,0.0666667,0.533333,0.6,278,143,V
19/10/2002,"Grêmio","Gama",0.866667,0.333333,0.533333,0.2,265,25,V
19/10/2002,"Santos","Portuguesa",0.533333,0.666667,0.466667,0.266667,415,27,D
19/10/2002,"Vasco","Paraná",0.666667,0.266667,0.533333,0.2,309,309,V
20/10/2002,"AtléticoPR","Internacional",0.0666667,0.4,0.266667,0.6,345,371,D
20/10/2002,"Corinthians","PontePreta",0.666667,0.533333,1,0.2,358,245,V
20/10/2002,"Cruzeiro","AtléticoMG",0.6,0.333333,0.6,0.4,375,267,D
20/10/2002,"Fluminense","Bahia",0.8,0.266667,0.666667,0.0666667,340,76,V
20/10/2002,"Goiás","Figueirense",0.866667,0.266667,0.8,0.466667,344,325,V
20/10/2002,"Guarani","SãoPaulo",0.333333,0.6,0.666667,0.733333,143,431,D
20/10/2002,"Juventude","Coritiba",0.666667,0.133333,0.666667,0.266667,308,220,V
20/10/2002,"SãoCaetano","Paysandu",1,0.333333,0.866667,0,287,180,V
20/10/2002,"Vitória","Flamengo",0.666667,0.4,0.466667,0.4,141,321,D
23/10/2002,"Bahia","Vasco",0.8,0.0666667,0.666667,0.266667,76,309,V
23/10/2002,"Corinthians","Palmeiras",0.533333,0.533333,0.733333,0.133333,358,278,E
23/10/2002,"Figueirense","Flamengo",0.8,0.466667,0.466667,0.4,325,321,V
23/10/2002,"Fluminense","Goiás",0.666667,0.266667,0.866667,0.333333,340,344,E
23/10/2002,"Paraná","Gama",0.533333,0.2,0.533333,0.2,309,25,V
23/10/2002,"Paysandu","Santos",1,0,0.533333,0.466667,180,415,V
23/10/2002,"PontePreta","Vitória",0.866667,0.2,0.666667,0.266667,245,141,E
23/10/2002,"Portuguesa","Guarani",0.666667,0.266667,0.333333,0.4,27,143,V
23/10/2002,"SãoCaetano","Cruzeiro",0.866667,0.333333,0.6,0.333333,287,375,E
26/10/2002,"AtléticoPR","Coritiba",0.266667,0.4,0.666667,0.2,345,220,V
26/10/2002,"BotafogoRJ","Fluminense",0.466667,0.333333,0.666667,0.466667,25,340,D
26/10/2002,"Gama","Goiás",0.466667,0.2,0.866667,0.466667,25,344,D
26/10/2002,"Internacional","Grêmio",0.266667,0.6,0.866667,0.466667,371,265,D
26/10/2002,"Juventude","Figueirense",0.666667,0.133333,0.8,0.266667,308,325,V
26/10/2002,"Portuguesa","SãoPaulo",0.466667,0.266667,0.666667,0.866667,27,431,D
26/10/2002,"Santos","Flamengo",0.533333,0.466667,0.466667,0.2,415,321,V
28/10/2002,"Guarani","PontePreta",0.266667,0.4,0.866667,0.4,143,245,D
30/10/2002,"AtléticoMG","Internacional",0.6,0.4,0.266667,0.4,267,371,V
30/10/2002,"Bahia","Santos",0.666667,0.0666667,0.533333,0.466667,76,415,E
30/10/2002,"Coritiba","Cruzeiro",0.666667,0.2,0.6,0.333333,220,375,V
30/10/2002,"Figueirense","SãoCaetano",0.6,0.266667,0.866667,0.466667,325,287,D
30/10/2002,"Flamengo","Corinthians",0.266667,0.2,0.533333,0.733333,321,358,D
30/10/2002,"Grêmio","AtléticoPR",0.866667,0.466667,0.266667,0.333333,265,345,V
30/10/2002,"Palmeiras","BotafogoRJ",0.733333,0.133333,0.466667,0.333333,278,25,V
30/10/2002,"Paysandu","Goiás",0.8,0,0.866667,0.666667,180,344,D
31/10/2002,"Fluminense","Vasco",0.866667,0.466667,0.666667,0.2,340,309,V
31/10/2002,"Paraná","Juventude",0.666667,0.2,0.666667,0.133333,309,308,V
31/10/2002,"SãoPaulo","PontePreta",0.666667,0.866667,0.866667,0.4,431,245,V
02/11/2002,"Flamengo","BotafogoRJ",0.466667,0.2,0.466667,0.266667,321,25,V
02/11/2002,"Guarani","Santos",0.2,0.4,0.533333,0.466667,143,415,D
02/11/2002,"Internacional","Coritiba",0.0666667,0.4,0.666667,0.2,371,220,D
03/11/2002,"AtléticoPR","AtléticoMG",0.266667,0.333333,0.6,0.266667,345,267,E
03/11/2002,"Corinthians","Fluminense",0.333333,0.733333,0.866667,0.466667,358,340,D
03/11/2002,"Cruzeiro","Grêmio",0.6,0.333333,0.866667,0.466667,375,265,V
03/11/2002,"Goiás","Paraná",0.866667,0.666667,0.666667,0.2,344,309,V
03/11/2002,"Paysandu","Figueirense",0.8,0,0.6,0.266667,180,325,V
03/11/2002,"PontePreta","Portuguesa",0.733333,0.4,0.466667,0.333333,245,27,E
03/11/2002,"SãoCaetano","Juventude",0.866667,0.466667,0.666667,0.0666667,287,308,V
03/11/2002,"Vasco","Palmeiras",0.866667,0.2,0.733333,0.133333,309,278,V
03/11/2002,"Vitória","Bahia",0.666667,0.266667,0.666667,0.0666667,141,76,V
06/11/2002,"AtléticoPR","Paysandu",0.466667,0.333333,0.8,0,345,180,V
06/11/2002,"Figueirense","Grêmio",0.4,0.266667,0.866667,0.466667,325,265,D
06/11/2002,"Fluminense","Palmeiras",0.666667,0.466667,0.733333,0.333333,340,278,D
06/11/2002,"Gama","Cruzeiro",0.4,0.2,0.6,0.333333,25,375,D
06/11/2002,"SãoCaetano","Internacional",0.733333,0.466667,0.0666667,0.4,287,371,E
06/11/2002,"SãoPaulo","Vasco",0.866667,0.866667,0.866667,0.2,431,309,V
06/11/2002,"Vitória","Guarani",0.8,0.266667,0.2,0.2,141,143,V
07/11/2002,"AtléticoMG","Coritiba",0.6,0.266667,0.666667,0.2,267,220,V
07/11/2002,"Corinthians","Portuguesa",0.533333,0.733333,0.466667,0.333333,358,27,V
07/11/2002,"Paraná","BotafogoRJ",0.866667,0.2,0.466667,0.266667,309,25,V
09/11/2002,"Cruzeiro","AtléticoPR",0.6,0.333333,0.466667,0.133333,375,345,V
09/11/2002,"Grêmio","SãoCaetano",0.733333,0.466667,0.733333,0.333333,265,287,E
09/11/2002,"Paysandu","Fluminense",0.8,0,0.666667,0.466667,180,340,V
09/11/2002,"Santos","PontePreta",0.466667,0.466667,0.733333,0.4,415,245,D
09/11/2002,"Vasco","Vitória",1,0.2,0.8,0.266667,309,141,V
10/11/2002,"BotafogoRJ","Corinthians",0.466667,0.266667,0.533333,0.666667,25,358,V
10/11/2002,"Coritiba","Paraná",0.666667,0.2,0.866667,0,220,309,V
10/11/2002,"Goiás","AtléticoMG",0.866667,0.666667,0.6,0.266667,344,267,V
10/11/2002,"Guarani","Bahia",0.266667,0.2,0.666667,0.133333,143,76,E
10/11/2002,"Juventude","Internacional",0.866667,0.0666667,0.0666667,0.333333,308,371,V
10/11/2002,"Portuguesa","Flamengo",0.266667,0.333333,0.466667,0.4,27,321,D
13/11/2002,"AtléticoMG","Gama",0.8,0.266667,0.4,0,267,25,V
13/11/2002,"Bahia","Corinthians",0.733333,0.133333,0.533333,0.533333,76,358,E
13/11/2002,"Coritiba","Figueirense",0.466667,0.2,0.4,0.266667,220,325,D
13/11/2002,"Internacional","Cruzeiro",0.0666667,0.333333,0.6,0.466667,371,375,D
13/11/2002,"Juventude","Paysandu",0.733333,0.0666667,0.8,0.0666667,308,180,E
13/11/2002,"Palmeiras","Flamengo",0.733333,0.333333,0.466667,0.466667,278,321,E
13/11/2002,"Vasco","PontePreta",1,0.2,0.733333,0.4,309,245,V
14/11/2002,"Fluminense","Portuguesa",0.666667,0.466667,0.266667,0.333333,340,27,V
14/11/2002,"Guarani","BotafogoRJ",0.266667,0.2,0.466667,0.0666667,143,25,V
14/11/2002,"Paraná","Grêmio",0.866667,0,0.733333,0.533333,309,265,E
14/11/2002,"SãoPaulo","Vitória",1,0.866667,0.8,0.266667,431,141,V
17/11/2002,"AtléticoPR","Juventude",0.666667,0.133333,0.733333,0.0666667,345,308,V
17/11/2002,"BotafogoRJ","SãoPaulo",0.4,0.0666667,1,1,25,431,D
17/11/2002,"Corinthians","Vasco",0.533333,0.533333,1,0.0666667,358,309,E
17/11/2002,"Cruzeiro","Goiás",0.6,0.466667,0.866667,0.666667,375,344,V
17/11/2002,"Figueirense","Paraná",0.466667,0.266667,0.866667,0.0666667,325,309,E
17/11/2002,"Flamengo","Guarani",0.466667,0.466667,0.266667,0.266667,321,143,E
17/11/2002,"Gama","Coritiba",0.4,0,0.466667,0.2,25,220,V
17/11/2002,"Grêmio","AtléticoMG",0.733333,0.533333,0.8,0.266667,265,267,V
17/11/2002,"Paysandu","Internacional",0.6,0.0666667,0.0666667,0.466667,180,371,D
17/11/2002,"PontePreta","Fluminense",0.533333,0.4,0.666667,0.666667,245,340,D
17/11/2002,"Portuguesa","Bahia",0.266667,0.333333,0.733333,0.266667,27,76,D
17/11/2002,"SãoCaetano","Santos",0.733333,0.333333,0.466667,0.266667,287,415,V
17/11/2002,"Vitória","Palmeiras",0.8,0.266667,0.733333,0.266667,141,278,V
24/11/2002,"Santos","SãoPaulo",0.6,0.266667,1,0.8,415,431,V
24/11/2002,"Fluminense","SãoCaetano",0.666667,0.666667,0.733333,0.266667,340,287,V
24/11/2002,"AtléticoMG","Corinthians",0.8,0.266667,0.533333,0.666667,267,358,D
24/11/2002,"Grêmio","Juventude",0.733333,0.533333,0.733333,0.0666667,265,308,E
27/11/2002,"SãoCaetano","Fluminense",0.733333,0.266667,0.666667,0.6,287,340,V
27/11/2002,"Corinthians","AtléticoMG",0.533333,0.666667,0.8,0.266667,358,267,V
27/11/2002,"Juventude","Grêmio",0.666667,0.0666667,0.733333,0.666667,308,265,D
27/11/2002,"SãoPaulo","Santos",0.8,0.8,0.6,0.466667,431,415,D
01/12/2002,"Santos","Grêmio",0.6,0.466667,0.733333,0.466667,415,265,V
01/12/2002,"Fluminense","Corinthians",0.8,0.6,0.533333,0.466667,340,358,V
04/12/2002,"Grêmio","Santos",0.733333,0.466667,0.6,0.466667,265,415,V
04/12/2002,"Corinthians","Fluminense",0.666667,0.466667,0.8,0.4,358,340,V
08/12/2002,"Santos","Corinthians",0.8,0.466667,0.666667,0.266667,415,358,V
29/03/2003,"AtléticoPR","Grêmio",0.2,0,0,0,345,265,V
29/03/2003,"Guarani","Vasco",0.2,0,0,0,143,309,V
30/03/2003,"Corinthians","AtléticoMG",0,0,0,0.2,358,267,D
30/03/2003,"Goiás","Paysandu",0.0666667,0,0,0.0666667,344,180,E
30/03/2003,"Criciúma","Fluminense",0.2,0,0,0,110,340,V
30/03/2003,"Cruzeiro","SãoCaetano",0.0666667,0,0,0.0666667,375,287,E
30/03/2003,"Flamengo","Coritiba",0.0666667,0,0,0.0666667,321,220,E
30/03/2003,"Fortaleza","Bahia",0.0666667,0,0,0.0666667,143,76,E
30/03/2003,"Internacional","PontePreta",0.0666667,0,0,0.0666667,371,245,E
30/03/2003,"Juventude","SãoPaulo",0.0666667,0,0,0.0666667,308,431,E
30/03/2003,"Santos","Paraná",0.0666667,0,0,0.0666667,415,309,E
30/03/2003,"Vitória","Figueirense",0.0666667,0,0,0.0666667,141,325,E
05/04/2003,"Fluminense","Fortaleza",0.0666667,0,0.0666667,0.0666667,340,143,E
05/04/2003,"AtléticoMG","Santos",0.0666667,0.2,0.0666667,0.0666667,267,415,E
05/04/2003,"Grêmio","Guarani",0.2,0,0.2,0,265,143,V
05/04/2003,"Coritiba","Internacional",0,0.0666667,0.0666667,0.2,220,371,D
06/04/2003,"Bahia","Flamengo",0,0.0666667,0.0666667,0.2,76,321,D
06/04/2003,"Vasco","Goiás",0.2,0,0.0666667,0,309,344,V
06/04/2003,"Figueirense","Corinthians",0.0666667,0.0666667,0,0.0666667,325,358,E
06/04/2003,"SãoPaulo","Cruzeiro",0,0.0666667,0.0666667,0.2,431,375,D
06/04/2003,"Paysandu","Vitória",0,0.0666667,0.0666667,0.2,180,141,D
06/04/2003,"PontePreta","Juventude",0.2,0.0666667,0.0666667,0,245,308,V
06/04/2003,"Paraná","AtléticoPR",0.2,0.0666667,0.2,0,309,345,V
06/04/2003,"SãoCaetano","Criciúma",0.2,0.0666667,0.2,0,287,110,V
09/04/2003,"Paysandu","Santos",0.2,0.0666667,0.0666667,0.0666667,180,415,V
12/04/2003,"Internacional","Bahia",0.266667,0.2,0,0.0666667,371,76,V
12/04/2003,"AtléticoPR","AtléticoMG",0.2,0,0.0666667,0.4,345,267,D
12/04/2003,"Corinthians","Paysandu",0.2,0.0666667,0.2,0.0666667,358,180,V
12/04/2003,"Santos","Figueirense",0.266667,0.0666667,0.0666667,0.0666667,415,325,V
13/04/2003,"Cruzeiro","PontePreta",0.266667,0.2,0.2,0.0666667,375,245,V
13/04/2003,"Vitória","Vasco",0.266667,0.2,0.2,0,141,309,V
13/04/2003,"Flamengo","Fluminense",0.266667,0.2,0.0666667,0,321,340,V
13/04/2003,"Criciúma","SãoPaulo",0.266667,0,0,0.133333,110,431,E
13/04/2003,"Fortaleza","SãoCaetano",0.133333,0.0666667,0.2,0.133333,143,287,E
13/04/2003,"Juventude","Coritiba",0.266667,0,0,0.0666667,308,220,V
13/04/2003,"Guarani","Paraná",0.4,0,0.2,0.0666667,143,309,V
13/04/2003,"Goiás","Grêmio",0.133333,0,0.2,0.0666667,344,265,E
16/04/2003,"SãoCaetano","Flamengo",0.266667,0.133333,0.266667,0.266667,287,321,E
16/04/2003,"Vasco","Corinthians",0.266667,0,0.2,0.133333,309,358,E
16/04/2003,"Bahia","Juventude",0.2,0.0666667,0.266667,0,76,308,V
16/04/2003,"Grêmio","Vitória",0.4,0.0666667,0.266667,0.2,265,141,V
16/04/2003,"Coritiba","Cruzeiro",0,0.0666667,0.266667,0.4,220,375,D
